path_id,cwnd_1,cwnd_2,in_flight_1,in_flight_2,rtt_1,rtt_2,avg_rtt_1,avg_rtt_2path_id,cwnd_1,cwnd_2,in_flight_1,in_flight_2,rtt_1,rtt_2,avg_rtt_1,avg_rtt_2
path_id,cwnd_1,cwnd_2,in_flight_1,in_flight_2,rtt_1,rtt_2,avg_rtt_1,avg_rtt_2
0,46720.000000,46720.000000,0.000000,0.000000,1708105,0,361000,0
1,46720.000000,46720.000000,0.000000,0.000000,0,0,0,0

1,46720.000000,46720.000000,0.000000,0.000000,0,0,0,0

1,46720.000000,46720.000000,0.000000,0.000000,0,0,0,0

3,46720.000000,46720.000000,0.000000,0.000000,0,0,0,0

3,46720.000000,46720.000000,0.000000,0.000000,0,0,0,0

1,46720.000000,46720.000000,26.000000,0.000000,0,0,0,0

3,46720.000000,46720.000000,29.000000,26.000000,0,0,0,0

3,46720.000000,46720.000000,29.000000,0.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,0.000000,29.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,29.000000,0.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,0.000000,29.000000,1053373,0,1053373,0

1,46720.000000,46720.000000,0.000000,29.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,0.000000,0.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,1350.000000,1350.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,2700.000000,2700.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,4050.000000,4050.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,5400.000000,4050.000000,0,1053373,0,1053373

3,46720.000000,46720.000000,5400.000000,5400.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,5400.000000,6750.000000,1053373,0,1053373,0

1,46720.000000,46720.000000,5400.000000,6750.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,8100.000000,6750.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,6750.000000,8100.000000,1053373,0,1053373,0

1,46720.000000,46720.000000,8100.000000,8100.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,8100.000000,8100.000000,0,1053373,0,1053373

3,46720.000000,46720.000000,9450.000000,8100.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,9450.000000,9450.000000,1053373,0,1053373,0

3,46720.000000,46720.000000,10800.000000,9450.000000,0,1053373,0,1053373

1,46720.000000,46720.000000,13500.000000,10800.000000,1053373,1532212,1053373,1532212

1,46720.000000,46720.000000,13500.000000,10800.000000,1053373,1532212,1053373,1532212

3,46720.000000,46720.000000,12150.000000,13500.000000,1532212,1053373,1532212,1053373

3,46720.000000,46720.000000,12150.000000,13500.000000,1532212,1053373,1532212,1053373

1,46720.000000,46720.000000,16200.000000,14576.000000,1053373,1532212,1053373,1532212

3,46720.000000,46720.000000,14576.000000,16200.000000,1532212,1053373,1532212,1053373

1,46720.000000,46720.000000,16200.000000,14576.000000,1053373,1532212,1053373,1532212

3,46720.000000,46720.000000,14576.000000,16200.000000,1532212,1053373,1532212,1053373

1,46720.000000,46720.000000,16200.000000,14576.000000,1053373,1532212,1053373,1532212

3,46720.000000,46720.000000,14576.000000,16200.000000,1532212,1053373,1532212,1053373

1,46720.000000,46720.000000,14879.000000,14576.000000,2445790,1532212,1227000,1532212

1,46720.000000,46720.000000,14879.000000,11876.000000,2445790,2369019,1227000,1636000

3,46720.000000,46720.000000,11876.000000,14879.000000,2369019,2445790,1636000,1227000

3,46720.000000,46720.000000,11876.000000,12179.000000,2369019,2644605,1636000,1404000

1,46720.000000,46720.000000,9479.000000,11876.000000,3068232,2369019,1612000,1636000

3,46720.000000,46720.000000,9176.000000,9479.000000,3146578,3068232,1824000,1612000

1,46720.000000,46720.000000,9479.000000,6476.000000,3068232,3348835,1612000,2014000

3,46720.000000,46720.000000,6476.000000,6779.000000,3348835,3475904,2014000,1844000

1,46720.000000,46720.000000,6779.000000,3776.000000,3475904,2247126,1844000,2043000

3,46720.000000,46720.000000,3776.000000,4079.000000,2247126,2420766,2043000,1916000

1,46720.000000,46720.000000,1379.000000,3776.000000,2552848,2247126,1995000,2043000

3,46720.000000,46720.000000,1076.000000,1379.000000,2542074,2552848,2105000,1995000

1,46720.000000,46720.000000,0.000000,1076.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,1076.000000,0.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,1079.000000,0.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,0.000000,1079.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,1079.000000,0.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,1350.000000,1079.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,2429.000000,1350.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,2700.000000,2429.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,6479.000000,5400.000000,2199671,2542074,2020000,2105000

1,46720.000000,46720.000000,6479.000000,5400.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,6750.000000,6479.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,6479.000000,6750.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,6750.000000,6479.000000,2542074,2199671,2105000,2020000

3,46720.000000,46720.000000,6750.000000,6479.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,7829.000000,6750.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,8100.000000,7829.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,9179.000000,9450.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,9450.000000,10529.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,10529.000000,9450.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,10800.000000,10529.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,11879.000000,10800.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,12150.000000,11879.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,13229.000000,13500.000000,2199671,2542074,2020000,2105000

3,46720.000000,46720.000000,14850.000000,14579.000000,2542074,2199671,2105000,2020000

3,46720.000000,46720.000000,14850.000000,14579.000000,2542074,2199671,2105000,2020000

1,46720.000000,46720.000000,13500.000000,14850.000000,709136,2542074,1856000,2105000

1,46720.000000,46720.000000,13500.000000,16200.000000,709136,2542074,1856000,2105000

3,46720.000000,46720.000000,16200.000000,14850.000000,2542074,709136,2105000,1856000

1,46720.000000,46720.000000,14879.000000,17285.000000,709136,2542074,1856000,2105000

1,46720.000000,46720.000000,14879.000000,17285.000000,709136,2542074,1856000,2105000

1,46720.000000,46720.000000,14879.000000,15935.000000,709136,836097,1856000,1946000

3,46720.000000,46720.000000,15935.000000,14879.000000,836097,709136,1946000,1856000

3,46720.000000,46720.000000,15935.000000,14879.000000,836097,709136,1946000,1856000

3,46720.000000,46720.000000,13235.000000,14879.000000,3108388,709136,2091000,1856000

1,46720.000000,46720.000000,12179.000000,13235.000000,3683866,3108388,2084000,2091000

3,46720.000000,46720.000000,13235.000000,9479.000000,3108388,6050480,2091000,2579000

1,46720.000000,46720.000000,6779.000000,13235.000000,5990658,3108388,3005000,2091000

3,46720.000000,46720.000000,13235.000000,4079.000000,3108388,6068532,2091000,3387000

1,46720.000000,46720.000000,4079.000000,10535.000000,6068532,6690411,3387000,2665000

3,46720.000000,46720.000000,7835.000000,4079.000000,6562057,6068532,3152000,3387000

1,46720.000000,46720.000000,0.000000,7835.000000,6258736,6562057,4067000,3152000

3,46720.000000,46720.000000,7835.000000,0.000000,6562057,6258736,3152000,4067000

1,46720.000000,46720.000000,0.000000,7835.000000,6258736,6562057,4067000,3152000

3,46720.000000,46720.000000,5135.000000,0.000000,7066479,6258736,3641000,4067000

1,46720.000000,46720.000000,0.000000,0.000000,6258736,6854314,4067000,4413000

3,46720.000000,46720.000000,1350.000000,0.000000,6854314,6258736,4413000,4067000

1,46720.000000,46720.000000,1350.000000,1350.000000,6258736,6854314,4067000,4413000

3,46720.000000,46720.000000,2700.000000,1350.000000,6854314,6258736,4413000,4067000

1,46720.000000,46720.000000,2700.000000,2700.000000,6258736,6854314,4067000,4413000

3,46720.000000,46720.000000,4050.000000,4050.000000,6854314,6258736,4413000,4067000

1,46720.000000,46720.000000,4050.000000,5400.000000,6258736,6854314,4067000,4413000

3,46720.000000,46720.000000,5400.000000,4050.000000,6854314,6258736,4413000,4067000

1,46720.000000,46720.000000,5400.000000,2700.000000,6258736,997619,4067000,3986000

3,46720.000000,46720.000000,4050.000000,5400.000000,997619,6258736,3986000,4067000

1,46720.000000,46720.000000,6750.000000,4050.000000,6258736,997619,4067000,3986000

3,46720.000000,46720.000000,5400.000000,8100.000000,997619,6258736,3986000,4067000

1,46720.000000,46720.000000,8100.000000,6750.000000,6258736,997619,4067000,3986000

3,46720.000000,46720.000000,6750.000000,6750.000000,997619,704255,3986000,3646000

1,46720.000000,46720.000000,6750.000000,8100.000000,704255,997619,3646000,3986000

3,46720.000000,46720.000000,8100.000000,8100.000000,997619,704255,3986000,3646000

1,46720.000000,46720.000000,8100.000000,9450.000000,704255,997619,3646000,3986000

3,46720.000000,46720.000000,10800.000000,9450.000000,997619,704255,3986000,3646000

3,46720.000000,46720.000000,10800.000000,9450.000000,997619,704255,3986000,3646000

1,46720.000000,46720.000000,9450.000000,10800.000000,704255,997619,3646000,3986000

1,46720.000000,46720.000000,12150.000000,10800.000000,704255,1207307,3646000,3638000

3,46720.000000,46720.000000,10800.000000,12150.000000,1207307,704255,3638000,3646000

1,46720.000000,46720.000000,12150.000000,10800.000000,704255,1207307,3646000,3638000

3,46720.000000,46720.000000,10800.000000,12150.000000,1207307,704255,3638000,3646000

1,46720.000000,46720.000000,10800.000000,10800.000000,1211443,1207307,3341000,3638000

3,46720.000000,46720.000000,11933.000000,10800.000000,1207307,1211443,3638000,3341000

1,46720.000000,46720.000000,10829.000000,9233.000000,1211443,4001604,3341000,3683000

1,46720.000000,46720.000000,8129.000000,9233.000000,3994235,4001604,3422000,3683000

3,46720.000000,46720.000000,9233.000000,8129.000000,4001604,3994235,3683000,3422000

3,46720.000000,46720.000000,6533.000000,8129.000000,4406987,3994235,3773000,3422000

1,46720.000000,46720.000000,5429.000000,6533.000000,4491772,4406987,3555000,3773000

3,46720.000000,46720.000000,3833.000000,5429.000000,4649276,4491772,3882000,3555000

1,46720.000000,46720.000000,2729.000000,3833.000000,4412526,4649276,3662000,3882000

3,46720.000000,46720.000000,1133.000000,2729.000000,4634506,4412526,3976000,3662000

1,46720.000000,46720.000000,29.000000,1133.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,1133.000000,29.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,29.000000,1133.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,1133.000000,29.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,1379.000000,1133.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,2483.000000,1379.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,2729.000000,2483.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,3833.000000,2729.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,4079.000000,3833.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,5183.000000,4079.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,5429.000000,5183.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,6533.000000,5429.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,6779.000000,6533.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,7883.000000,6779.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,8129.000000,7883.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,9233.000000,8129.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,9479.000000,9233.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,10583.000000,9479.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,10829.000000,11933.000000,4363945,4634506,3749000,3976000

3,46720.000000,46720.000000,11933.000000,12179.000000,4634506,4363945,3976000,3749000

3,46720.000000,46720.000000,13283.000000,12179.000000,4634506,4363945,3976000,3749000

1,46720.000000,46720.000000,12179.000000,13283.000000,4363945,4634506,3749000,3976000

1,46720.000000,46720.000000,13529.000000,10800.000000,4363945,1383832,3749000,3651000

3,46720.000000,46720.000000,12150.000000,14879.000000,1383832,4363945,3651000,3749000

1,46720.000000,46720.000000,14879.000000,13500.000000,4363945,1383832,3749000,3651000

1,46720.000000,46720.000000,16229.000000,14850.000000,4363945,1383832,3749000,3651000

3,46720.000000,46720.000000,14850.000000,17322.000000,1383832,4363945,3651000,3749000

3,46720.000000,46720.000000,14879.000000,17322.000000,1383832,4363945,3651000,3749000

3,46720.000000,46720.000000,12179.000000,17322.000000,1107354,4363945,3333000,3749000

1,46720.000000,46720.000000,17322.000000,12179.000000,4363945,1107354,3749000,3333000

3,46720.000000,46720.000000,12179.000000,17322.000000,1107354,4363945,3333000,3749000

1,46720.000000,46720.000000,17322.000000,12179.000000,4363945,1107354,3749000,3333000

3,46720.000000,46720.000000,6779.000000,15943.000000,699401,1780434,2742000,3502000

1,46720.000000,46720.000000,13243.000000,6779.000000,1442162,699401,3244000,2742000

3,46720.000000,46720.000000,6779.000000,13243.000000,699401,1442162,2742000,3244000

3,46720.000000,46720.000000,6779.000000,13243.000000,699401,1442162,2742000,3244000

1,46720.000000,46720.000000,13243.000000,6779.000000,1442162,699401,3244000,2742000

1,46720.000000,46720.000000,13243.000000,6779.000000,1442162,699401,3244000,2742000

1,46720.000000,46720.000000,10543.000000,6779.000000,2029427,699401,3092000,2742000

3,46720.000000,46720.000000,6779.000000,7843.000000,699401,2078427,2742000,2965000

1,46720.000000,46720.000000,5143.000000,6779.000000,2140854,699401,2861000,2742000

3,46720.000000,46720.000000,4079.000000,5143.000000,2339493,2140854,2691000,2861000

1,46720.000000,46720.000000,2443.000000,4079.000000,2456108,2339493,2810000,2691000

3,46720.000000,46720.000000,4079.000000,0.000000,2339493,2702467,2691000,2796000

1,46720.000000,46720.000000,0.000000,1379.000000,2702467,3124828,2796000,2745000

1,46720.000000,46720.000000,0.000000,0.000000,2702467,3070772,2796000,2785000

3,46720.000000,46720.000000,0.000000,0.000000,3070772,2702467,2785000,2796000

3,46720.000000,46720.000000,0.000000,0.000000,3070772,2702467,2785000,2796000

1,46720.000000,46720.000000,1350.000000,0.000000,2702467,3070772,2796000,2785000

3,46720.000000,46720.000000,1350.000000,1350.000000,3070772,2702467,2785000,2796000

1,46720.000000,46720.000000,2700.000000,1350.000000,2702467,3070772,2796000,2785000

3,46720.000000,46720.000000,2700.000000,2700.000000,3070772,2702467,2785000,2796000

1,46720.000000,46720.000000,1350.000000,2700.000000,647885,3070772,2527000,2785000

3,46720.000000,46720.000000,4050.000000,1350.000000,3070772,647885,2785000,2527000

1,46720.000000,46720.000000,2700.000000,4050.000000,647885,3070772,2527000,2785000

3,46720.000000,46720.000000,5400.000000,2700.000000,3070772,647885,2785000,2527000

1,46720.000000,46720.000000,4050.000000,5400.000000,647885,3070772,2527000,2785000

3,46720.000000,46720.000000,6750.000000,4050.000000,3070772,647885,2785000,2527000

1,46720.000000,46720.000000,5400.000000,6750.000000,647885,3070772,2527000,2785000

3,46720.000000,46720.000000,8100.000000,5400.000000,3070772,647885,2785000,2527000

1,46720.000000,46720.000000,6750.000000,6750.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,6750.000000,8100.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,9450.000000,8100.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,8100.000000,9450.000000,574500,647885,2508000,2527000

3,46720.000000,46720.000000,9450.000000,9450.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,10800.000000,9450.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,10800.000000,10800.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,8100.000000,8100.000000,647885,574500,2527000,2508000

1,46720.000000,46720.000000,12150.000000,10800.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,12150.000000,13500.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,13500.000000,13500.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,13500.000000,14613.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,14613.000000,13529.000000,647885,574500,2527000,2508000

3,46720.000000,46720.000000,13529.000000,14613.000000,574500,647885,2508000,2527000

1,46720.000000,46720.000000,14613.000000,13529.000000,647885,574500,2527000,2508000

1,46720.000000,46720.000000,3813.000000,13529.000000,2103308,574500,2375000,2508000

1,46720.000000,46720.000000,6513.000000,13529.000000,2032129,574500,2414000,2508000

3,46720.000000,46720.000000,13529.000000,3813.000000,574500,2103308,2508000,2375000

3,46720.000000,46720.000000,13529.000000,11913.000000,574500,2391368,2508000,2510000

3,46720.000000,46720.000000,13529.000000,1113.000000,574500,2143918,2508000,2346000

1,46720.000000,46720.000000,1113.000000,10829.000000,2143918,3197157,2346000,2594000

3,46720.000000,46720.000000,2729.000000,1113.000000,3133144,2143918,2813000,2346000

3,46720.000000,46720.000000,2729.000000,1113.000000,3133144,2143918,2813000,2346000

1,46720.000000,46720.000000,1113.000000,2729.000000,2143918,3133144,2346000,2813000

3,46720.000000,46720.000000,29.000000,1113.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,1113.000000,29.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,1113.000000,29.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,4079.000000,3813.000000,3154974,2143918,2855000,2346000

3,46720.000000,46720.000000,4079.000000,3813.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,5163.000000,4079.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,5163.000000,4079.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,8129.000000,7863.000000,3154974,2143918,2855000,2346000

3,46720.000000,46720.000000,8129.000000,7863.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,7863.000000,8129.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,8129.000000,7863.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,9213.000000,8129.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,9213.000000,8129.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,12179.000000,11913.000000,3154974,2143918,2855000,2346000

3,46720.000000,46720.000000,12179.000000,11913.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,11913.000000,12179.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,12179.000000,11913.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,13263.000000,12179.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,13263.000000,12179.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,16229.000000,15963.000000,3154974,2143918,2855000,2346000

3,46720.000000,46720.000000,16229.000000,15963.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,15963.000000,16229.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,16229.000000,15963.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,17313.000000,16229.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,17313.000000,16229.000000,2143918,3154974,2346000,2855000

1,46720.000000,46720.000000,17342.000000,17332.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,17332.000000,17342.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,17342.000000,17332.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,17332.000000,17342.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,17342.000000,17332.000000,2143918,3154974,2346000,2855000

3,46720.000000,46720.000000,17332.000000,17342.000000,3154974,2143918,2855000,2346000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

1,46720.000000,46720.000000,1379.000000,0.000000,837438,493548,1805000,1872000

3,46720.000000,46720.000000,0.000000,1379.000000,493548,837438,1872000,1805000

3,46720.000000,46720.000000,0.000000,0.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,0.000000,0.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,0.000000,0.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,1350.000000,0.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,1350.000000,1350.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,2700.000000,1350.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,2700.000000,2700.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,4050.000000,2700.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,4050.000000,5400.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,5400.000000,5400.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,6750.000000,6750.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,8100.000000,6750.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,8100.000000,9450.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,9450.000000,9450.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,10800.000000,9450.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,10800.000000,10800.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,10800.000000,10800.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,12150.000000,10800.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,13500.000000,12150.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,13500.000000,13500.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,14850.000000,14850.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,14850.000000,14850.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,14850.000000,14850.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,14850.000000,14850.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,14850.000000,14850.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,16200.000000,14850.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,16200.000000,16200.000000,493548,1066319,1872000,1712000

1,46720.000000,46720.000000,17313.000000,16229.000000,1066319,493548,1712000,1872000

1,46720.000000,46720.000000,17313.000000,16229.000000,1066319,493548,1712000,1872000

3,46720.000000,46720.000000,16229.000000,17313.000000,493548,1066319,1872000,1712000

3,46720.000000,46720.000000,16229.000000,14613.000000,493548,1456300,1872000,1680000

1,46720.000000,46720.000000,14613.000000,13529.000000,1456300,1618238,1680000,1840000

1,46720.000000,46720.000000,14613.000000,10829.000000,1456300,1574652,1680000,1806000

3,46720.000000,46720.000000,10829.000000,14613.000000,1574652,1456300,1806000,1680000

3,46720.000000,46720.000000,8129.000000,14613.000000,1629867,1456300,1783000,1680000

1,46720.000000,46720.000000,14613.000000,5429.000000,1456300,1601322,1680000,1760000

3,46720.000000,46720.000000,2729.000000,14613.000000,1536717,1456300,1732000,1680000

1,46720.000000,46720.000000,14613.000000,29.000000,1456300,1946551,1680000,1758000

3,46720.000000,46720.000000,29.000000,14613.000000,1946551,1456300,1758000,1680000

1,46720.000000,46720.000000,14613.000000,29.000000,1456300,1946551,1680000,1758000

1,46720.000000,46720.000000,11913.000000,29.000000,3082629,1946551,1855000,1758000

3,46720.000000,46720.000000,29.000000,11913.000000,1946551,3082629,1758000,1855000

3,46720.000000,46720.000000,29.000000,9213.000000,1946551,3429811,1758000,2051000

1,46720.000000,46720.000000,6513.000000,29.000000,3428093,1946551,2223000,1758000

